ticker,industry4,CFO_warn,CFO_isnull,quarter,year,corp_code,name,rebalance_month,score_total,score,score_rank,OpIncome_acc2_log1p__raw,OpIncome_acc2_log1p__z,OpIncome_acc2_log1p__rank,OpIncome_acc2_log1p__mult,OpIncome_acc2_log1p__contrib,Revenue_acc2__raw,Revenue_acc2__z,Revenue_acc2__rank,Revenue_acc2__mult,Revenue_acc2__contrib,Debt_to_Equity_log__raw,Debt_to_Equity_log__z,Debt_to_Equity_log__rank,Debt_to_Equity_log__mult,Debt_to_Equity_log__contrib,op_growth_streak2__raw,op_growth_streak2__z,op_growth_streak2__rank,op_growth_streak2__mult,op_growth_streak2__contrib,rev_growth_streak2__raw,rev_growth_streak2__z,rev_growth_streak2__rank,rev_growth_streak2__mult,rev_growth_streak2__contrib,score_adj,hold_bonus_applied,selection_bucket,kept_from_previous,rebalance_month_end,w,group_value,price_date,current_price
033500,032001,0,0,1,2021,00231105,동성화인텍,2021-05-31,2.4768400320667423,2.4768400320667423,10.0,2.8007071443248015,2.8,1.0,1.0,2.8,-0.11536435309721726,-0.8420088997442531,152.0,1.0,-0.21050222493606327,0.7854957116314056,0.4647364085634127,64.0,1.0,-0.16265774299719443,0,0.0,63.0,1.0,0.0,1,1.0,1.0,1.0,0.05,2.4768400320667423,0.0,new_or_rank_fill,0.0,2021-05-31,0.1,032001,2021-05-31,13050.0
122870,105902,0,0,2,2021,00613318,와이지엔터테인먼트,2021-08-31,3.1563674462981646,3.1563674462981646,4.0,2.1073194938284017,2.1130517096875217,8.0,1.0,2.1130517096875217,0.6324152767907845,2.4295496675080046,7.0,1.0,0.6073874168770012,0.26774994124012913,-0.8169380563818343,151.0,1.0,0.28592831973364197,1,1.0,1.0,1.0,0.15,0,0.0,77.0,1.0,0.0,3.6563674462981646,0.5,keep_current_top_n,1.0,2021-08-31,0.1,105902,2021-08-31,60600.0
003160,032702,0,0,2,2021,00118275,디아이,2021-08-31,3.6252415339553408,3.6252415339553408,1.0,4.055644398245438,2.8,1.0,1.0,2.8,0.6015962567679216,2.3318722598219375,9.0,1.0,0.5829680649554844,0.5381010226294686,-0.12078133999959141,101.0,1.0,0.04227346899985699,1,1.0,1.0,1.0,0.15,1,1.0,1.0,1.0,0.05,3.6252415339553408,0.0,new_or_rank_fill,0.0,2021-08-31,0.1,032702,2021-08-31,9710.0
232140,032902,0,0,2,2021,01109539,와이씨,2021-08-31,3.536807386443067,3.536807386443067,2.0,2.331575973227296,2.2977748149347628,7.0,1.0,2.2977748149347628,1.4520614673535666,2.8,1.0,1.0,0.7,0.20882728137756068,-0.9686644900237265,163.0,1.0,0.33903257150830424,1,1.0,1.0,1.0,0.15,1,1.0,1.0,1.0,0.05,3.536807386443067,0.0,new_or_rank_fill,0.0,2021-08-31,0.1,032902,2021-08-31,5750.0
114810,032902,0,0,2,2021,00625942,한솔아이원스,2021-08-31,3.002059039702992,3.002059039702992,6.0,2.584324761429181,2.4706449477229415,5.0,1.0,2.4706449477229415,0.3210156205814302,1.144121926111532,29.0,1.0,0.286030481527883,0.5346501161427979,-0.12966745843476468,104.0,1.0,0.045383610452167635,1,1.0,1.0,1.0,0.15,1,1.0,1.0,1.0,0.05,3.502059039702992,0.5,keep_current_top_n,1.0,2021-08-31,0.1,032902,2021-08-31,9870.0
011200,085001,0,0,2,2021,00164645,HMM,2021-08-31,3.3640272850900703,3.3640272850900703,3.0,4.089133061244438,2.8,1.0,1.0,2.8,0.667848634892661,2.5157423398112067,6.0,1.0,0.6289355849528017,0.8789393976710024,0.7568808567506597,49.0,1.0,-0.2649082998627309,1,1.0,1.0,1.0,0.15,1,1.0,1.0,1.0,0.05,3.3640272850900703,0.0,new_or_rank_fill,0.0,2021-08-31,0.1,085001,2021-08-31,42000.0
095340,074605,0,0,2,2021,00572905,ISC,2021-08-31,3.047573475649466,3.047573475649466,5.0,3.121462277966357,2.7656099219509507,3.0,1.0,2.7656099219509507,-0.007987336121957345,-0.8206207022918375,136.0,1.0,-0.20515517557295937,0.2109508152073913,-0.96319636934707,162.0,1.0,0.33711872927147446,1,1.0,1.0,1.0,0.15,0,0.0,77.0,1.0,0.0,3.047573475649466,0.0,new_or_rank_fill,0.0,2021-08-31,0.1,074605,2021-08-31,25850.0
103140,032402,0,0,2,2021,00684714,풍산,2021-08-31,2.4831527289860187,2.4831527289860187,9.0,2.054767782006035,2.0697641515313157,9.0,1.0,2.0697641515313157,0.32349490026152306,1.156183765714757,28.0,1.0,0.2890459414286892,0.6134747494354362,0.07330675421138952,86.0,1.0,-0.02565736397398633,1,1.0,1.0,1.0,0.15,0,0.0,77.0,1.0,0.0,2.9831527289860187,0.5,keep_current_top_n,1.0,2021-08-31,0.1,032402,2021-08-31,35450.0
053610,032902,0,0,2,2021,00325112,프로텍,2021-08-31,2.7953429266780847,2.7953429266780847,7.0,1.4637254872993435,1.510552790562404,21.0,1.0,1.510552790562404,1.3372462044057198,2.8,1.0,1.0,0.7,0.14840576808057626,-1.0994003889019468,172.0,1.0,0.38479013611568136,1,1.0,1.0,1.0,0.15,1,1.0,1.0,1.0,0.05,2.7953429266780847,0.0,new_or_rank_fill,0.0,2021-08-31,0.1,032902,2021-08-31,29550.0
011780,032001,0,0,2,2021,00106368,금호석유화학,2021-08-31,2.647707982196282,2.647707982196282,8.0,1.7644232633835597,1.8306034315591666,13.0,1.0,1.8306034315591666,0.5530918647370626,2.154889747090786,12.0,1.0,0.5387224367726965,0.4980361063873376,-0.22394889675548355,109.0,1.0,0.07838211386441923,1,1.0,1.0,1.0,0.15,1,1.0,1.0,1.0,0.05,2.647707982196282,0.0,new_or_rank_fill,0.0,2021-08-31,0.1,032001,2021-08-31,194500.0
023160,032401,0,0,2,2021,00153375,태광,2021-08-31,2.31612622416307,2.31612622416307,10.0,2.367370276602752,2.327259068354772,6.0,1.0,2.327259068354772,-0.4203095700485663,-2.5312340857049733,173.0,1.0,-0.6328085214262433,0.09724710091735685,-1.2047876492415484,178.0,1.0,0.4216756772345419,1,1.0,1.0,1.0,0.15,1,1.0,1.0,1.0,0.05,2.31612622416307,0.0,new_or_rank_fill,0.0,2021-08-31,0.1,032401,2021-08-31,12500.0
031980,032902,0,0,3,2021,00208444,피에스케이홀딩스,2021-11-30,3.9028881134125277,3.9028881134125277,1.0,3.918790158070308,2.762271073535209,4.0,1.0,2.762271073535209,0.7396002603078715,2.3350940650372096,10.0,1.0,0.5837735162593024,0.19354259367923168,-1.019552924622904,147.0,1.0,0.3568435236180164,1,1.0,1.0,1.0,0.15,1,1.0,1.0,1.0,0.05,3.9028881134125277,0.0,new_or_rank_fill,0.0,2021-11-30,0.1,032902,2021-11-30,11550.0
011200,085001,0,0,3,2021,00164645,HMM,2021-11-30,2.9531088525389744,2.9531088525389744,4.0,2.7713343356604243,2.1951313975129576,7.0,1.0,2.1951313975129576,0.944768182937503,2.7353840260499522,5.0,1.0,0.6838460065124881,0.6923860101932219,0.35962443281848977,63.0,1.0,-0.12586855148647141,1,1.0,1.0,1.0,0.15,1,1.0,1.0,1.0,0.05,3.4531088525389744,0.5,keep_current_top_n,1.0,2021-11-30,0.1,085001,2021-11-30,23600.0
122870,105902,0,0,3,2021,00613318,와이지엔터테인먼트,2021-11-30,2.933439593839059,2.933439593839059,5.0,2.3800012993586637,1.9399365522809988,10.0,1.0,1.9399365522809988,0.6799696772089084,2.1700141837990996,13.0,1.0,0.5425035459497749,0.2528108158883284,-0.8599985588808161,135.0,1.0,0.3009994956082856,1,1.0,1.0,1.0,0.15,0,0.0,97.0,1.0,0.0,3.433439593839059,0.5,keep_current_top_n,1.0,2021-11-30,0.1,105902,2021-11-30,55700.0
043260,032602,0,0,3,2021,00317210,성호전자,2021-11-30,3.043765044589159,3.043765044589159,2.0,5.617041898144282,2.8,1.0,1.0,2.8,0.3218467124249902,0.9643252104699997,33.0,1.0,0.24108130261749994,0.7144721790566494,0.42090359436668645,59.0,1.0,-0.14731625802834025,1,1.0,1.0,1.0,0.15,0,0.0,97.0,1.0,0.0,3.043765044589159,0.0,new_or_rank_fill,0.0,2021-11-30,0.1,032602,2021-11-30,1400.0
093370,032001,0,0,3,2021,00595191,후성,2021-11-30,2.97430069342325,2.97430069342325,3.0,7.725303253272531,2.8,1.0,1.0,2.8,0.2709841033151338,0.7296471578399472,41.0,1.0,0.1824117894599868,0.7770767776255908,0.5946031315335325,50.0,1.0,-0.20811109603673636,1,1.0,1.0,1.0,0.15,1,1.0,1.0,1.0,0.05,2.97430069342325,0.0,new_or_rank_fill,0.0,2021-11-30,0.1,032001,2021-11-30,23390.0
232140,032902,0,0,3,2021,01109539,와이씨,2021-11-30,2.1985941354887717,2.1985941354887717,11.0,1.8927366113477797,1.562910754455003,15.0,1.0,1.562910754455003,0.23706835524736958,0.5731612470829235,49.0,1.0,0.14329031177073087,0.21018502483626947,-0.9782659121801077,142.0,1.0,0.3423930692630377,1,1.0,1.0,1.0,0.15,0,0.0,97.0,1.0,0.0,2.6985941354887717,0.5,keep_current_top_n,1.0,2021-11-30,0.1,032902,2021-11-30,5220.0
066970,032802,0,0,3,2021,00398701,엘앤에프,2021-11-30,2.6868487166479555,2.6868487166479555,6.0,2.1785930749363502,1.8085948665760838,11.0,1.0,1.8085948665760838,1.0520320585708147,2.8,1.0,1.0,0.7,0.5851640590352308,0.06213185693750788,76.0,1.0,-0.021746149928127758,1,1.0,1.0,1.0,0.15,1,1.0,1.0,1.0,0.05,2.6868487166479555,0.0,new_or_rank_fill,0.0,2021-11-30,0.1,032802,2021-11-30,224300.0
207940,032101,0,0,3,2021,00877059,삼성바이오로직스,2021-11-30,2.500547474293789,2.500547474293789,7.0,4.446049318836688,2.8,1.0,1.0,2.8,-0.5872809608809184,-2.4921414658357817,154.0,1.0,-0.6230353664589454,0.435508867573937,-0.35309383072210104,104.0,1.0,0.12358284075273536,1,1.0,1.0,1.0,0.15,1,1.0,1.0,1.0,0.05,2.500547474293789,0.0,new_or_rank_fill,0.0,2021-11-30,0.1,032101,2021-11-30,1293067.0
005420,032004,0,0,3,2021,00160302,코스모화학,2021-11-30,2.463764102163417,2.463764102163417,8.0,2.5262606531114242,2.035314733222208,8.0,1.0,2.035314733222208,0.9060217175267795,2.6638741667798804,8.0,1.0,0.6659685416949701,0.8073602835590993,0.6786262078678881,47.0,1.0,-0.2375191727537608,0,0.0,89.0,1.0,0.0,0,0.0,97.0,1.0,0.0,2.463764102163417,0.0,new_or_rank_fill,0.0,2021-11-30,0.1,032004,2021-11-30,12089.0
298050,032005,0,0,3,2021,01316254,HS효성첨단소재,2021-11-30,2.4132036925381843,2.4132036925381843,9.0,3.1971314495002137,2.4485338976772693,5.0,1.0,2.4485338976772693,0.6094203373229701,1.9747070772013062,14.0,1.0,0.49367676930032656,1.453532134761314,2.08287706982689,5.0,1.0,-0.7290069744394114,1,1.0,1.0,1.0,0.15,1,1.0,1.0,1.0,0.05,2.4132036925381843,0.0,new_or_rank_fill,0.0,2021-11-30,0.1,032005,2021-11-30,598000.0
066970,032802,0,0,4,2021,00398701,엘앤에프,2022-03-31,3.465453799912047,3.465453799912047,1.0,3.4434674462039685,2.8,1.0,1.0,2.8,1.5892859807601816,2.8,1.0,1.0,0.7,0.8805347903536364,0.6701320002512932,30.0,1.0,-0.2345462000879526,1,1.0,1.0,1.0,0.15,1,1.0,1.0,1.0,0.05,3.965453799912047,0.5,keep_current_top_n,1.0,2022-03-31,0.1,032802,2022-03-31,225800.0
011200,085001,0,0,4,2021,00164645,HMM,2022-03-31,3.404286236235665,3.404286236235665,2.0,2.467649105424307,2.491780173565798,6.0,1.0,2.491780173565798,0.9875952238512395,2.528296797740569,9.0,1.0,0.6320741994351422,0.5456770736914232,-0.22980532352778676,77.0,1.0,0.08043186323472536,1,1.0,1.0,1.0,0.15,1,1.0,1.0,1.0,0.05,3.904286236235665,0.5,keep_current_top_n,1.0,2022-03-31,0.1,085001,2022-03-31,29150.0
093370,032001,0,0,4,2021,00595191,후성,2022-03-31,3.1090070806436345,3.1090070806436345,3.0,3.068287044179517,2.8,1.0,1.0,2.8,0.40656600179325375,0.9836211703008102,31.0,1.0,0.24590529257520255,0.7767238074369995,0.39113774837590787,42.0,1.0,-0.13689821193156773,1,1.0,1.0,1.0,0.15,1,1.0,1.0,1.0,0.05,3.6090070806436345,0.5,keep_current_top_n,1.0,2022-03-31,0.1,032001,2022-03-31,19288.0
005090,043501,1,0,4,2021,00125150,SGC에너지,2022-03-31,2.8405289901142656,2.8405289901142656,4.0,2.799556566308359,2.6793134310076647,3.0,1.0,2.6793134310076647,17.44228952105164,2.8,1.0,1.0,0.7,1.2541497116620204,1.539384116838284,8.0,1.0,-0.5387844408933994,0,0.0,72.0,1.0,0.0,0,0.0,79.0,1.0,0.0,2.8405289901142656,0.0,new_or_rank_fill,0.0,2022-03-31,0.1,043501,2022-03-31,50200.0
285130,032002,0,1,4,2021,01267170,SK케미칼,2022-03-31,2.754618720893099,2.754618720893099,5.0,1.5893792942658234,1.791086130609289,17.0,1.0,1.791086130609289,0.8691512506684993,2.3065891339210682,10.0,1.0,0.5766472834802671,0.43250488427527994,-0.5339580194386945,90.0,1.0,0.18688530680354307,1,1.0,1.0,1.0,0.15,1,1.0,1.0,1.0,0.05,2.754618720893099,0.0,new_or_rank_fill,0.0,2022-03-31,0.1,032002,2022-03-31,136000.0
053610,032902,0,0,4,2021,00325112,프로텍,2022-03-31,2.6909283431815894,2.6909283431815894,6.0,1.369856124327111,1.5430176175790695,19.0,1.0,1.5430176175790695,1.5302646207854202,2.8,1.0,1.0,0.7,0.12898242552270536,-1.2797449302929138,133.0,1.0,0.4479107256025198,0,0.0,72.0,1.0,0.0,0,0.0,79.0,1.0,0.0,2.6909283431815894,0.0,new_or_rank_fill,0.0,2022-03-31,0.1,032902,2022-03-31,30300.0
105840,032702,0,0,4,2021,00173944,우진,2022-03-31,2.5755720421198283,2.5755720421198283,7.0,2.1843664123474293,2.297581082774424,8.0,1.0,2.297581082774424,0.18921084566550772,0.10933594966825624,53.0,1.0,0.02733398741706406,0.3647083083925957,-0.7161627769381148,105.0,1.0,0.2506569719283402,0,0.0,72.0,1.0,0.0,0,0.0,79.0,1.0,0.0,2.5755720421198283,0.0,new_or_rank_fill,0.0,2022-03-31,0.1,032702,2022-03-31,10900.0
018290,032004,0,0,4,2021,00150165,브이티,2022-03-31,2.556640052239549,2.556640052239549,8.0,1.667818684553782,1.8597939458448118,14.0,1.0,1.8597939458448118,1.1590866795645447,2.8,1.0,1.0,0.7,0.6345382959164383,0.00901112458646491,68.0,1.0,-0.0031538936052627185,0,0.0,72.0,1.0,0.0,0,0.0,79.0,1.0,0.0,2.556640052239549,0.0,new_or_rank_fill,0.0,2022-03-31,0.1,032004,2022-03-31,6730.0
003490,085101,0,0,4,2021,00113526,대한항공,2022-03-31,2.5467105187464427,2.5467105187464427,9.0,2.609749152637031,2.5720690729640383,5.0,1.0,2.5720690729640383,0.5857546615094457,1.5635089649067546,17.0,1.0,0.39087724122668865,1.3570742751368405,1.7606737012693827,5.0,1.0,-0.6162357954442839,1,1.0,1.0,1.0,0.15,1,1.0,1.0,1.0,0.05,2.5467105187464427,0.0,new_or_rank_fill,0.0,2022-03-31,0.1,085101,2022-03-31,30200.0
015750,033003,0,0,4,2021,00132992,성우하이텍,2022-03-31,2.499595932973323,2.499595932973323,10.0,2.7360528010570464,2.6434327432831948,4.0,1.0,2.6434327432831948,0.25099986337592817,0.35787491209284145,45.0,1.0,0.08946872802321036,0.9323715452643996,0.8094443952373769,27.0,1.0,-0.28330553833308186,0,0.0,72.0,1.0,0.0,1,1.0,1.0,1.0,0.05,2.499595932973323,0.0,new_or_rank_fill,0.0,2022-03-31,0.1,033003,2022-03-31,4985.0
011200,085001,0,0,1,2022,00164645,HMM,2022-05-31,3.7037667315014793,3.7037667315014793,1.0,2.7701261915404727,2.8,1.0,1.0,2.8,0.7969563677042593,2.372248671655723,10.0,1.0,0.5930621679139307,0.4681751872310228,-0.31629875310728356,108.0,1.0,0.11070456358754924,1,1.0,1.0,1.0,0.15,1,1.0,1.0,1.0,0.05,4.20376673150148,0.5,keep_current_top_n,1.0,2022-05-31,0.1,085001,2022-05-31,32450.0
093370,032001,0,0,1,2022,00595191,후성,2022-05-31,3.461596563755396,3.461596563755396,2.0,3.0066827879389266,2.8,1.0,1.0,2.8,0.720319309648195,2.1606142246361077,14.0,1.0,0.5401535561590269,0.6999472643704883,0.22444854972465852,73.0,1.0,-0.07855699240363048,1,1.0,1.0,1.0,0.15,1,1.0,1.0,1.0,0.05,3.961596563755396,0.5,keep_current_top_n,1.0,2022-05-31,0.1,032001,2022-05-31,22755.0
010950,031902,0,0,1,2022,00138279,S-Oil,2022-05-31,2.6821764304198976,2.6821764304198976,3.0,1.9342508184315994,2.271661959853982,8.0,1.0,2.271661959853982,1.1475616060712062,2.8,1.0,1.0,0.7,1.0194836260779268,0.9699586555259553,30.0,1.0,-0.33948552943408433,0,0.0,43.0,1.0,0.0,1,1.0,1.0,1.0,0.05,2.6821764304198976,0.0,new_or_rank_fill,0.0,2022-05-31,0.1,031902,2022-05-31,116000.0
053610,032902,0,0,1,2022,00325112,프로텍,2022-05-31,2.1282621642427193,2.1282621642427193,11.0,0.7195424491396211,0.9206341435630655,34.0,1.0,0.9206341435630655,0.8884438606882802,2.5499285529534323,8.0,1.0,0.6374821382383581,0.1442923664420049,-1.0575596641179887,172.0,1.0,0.37014588244129604,1,1.0,1.0,1.0,0.15,1,1.0,1.0,1.0,0.05,2.6282621642427193,0.5,keep_current_top_n,1.0,2022-05-31,0.1,032902,2022-05-31,30000.0
025980,095501,0,0,1,2022,00161781,아난티,2022-05-31,2.4955636074256082,2.4955636074256082,4.0,2.082575040414372,2.4055559356526484,7.0,1.0,2.4055559356526484,0.4949454758666596,1.4509877610195576,31.0,1.0,0.3627469402548894,1.2202448397717895,1.3506836242340845,13.0,1.0,-0.47273926848192954,1,1.0,1.0,1.0,0.15,1,1.0,1.0,1.0,0.05,2.4955636074256082,0.0,new_or_rank_fill,0.0,2022-05-31,0.1,095501,2022-05-31,8000.0
004000,032001,0,0,1,2022,00157681,롯데정밀화학,2022-05-31,2.4348507378808795,2.4348507378808795,5.0,1.08886397812796,1.3902510618450363,19.0,1.0,1.3902510618450363,0.7184587048473822,2.15547613507304,15.0,1.0,0.53886903376826,0.22934380324862097,-0.8735161207645235,153.0,1.0,0.3057306422675832,1,1.0,1.0,1.0,0.15,1,1.0,1.0,1.0,0.05,2.4348507378808795,0.0,new_or_rank_fill,0.0,2022-05-31,0.1,032001,2022-05-31,83900.0
003030,116409,0,0,1,2022,00124197,세아제강지주,2022-05-31,2.412104963943415,2.412104963943415,6.0,1.6106463826203627,1.973479730297927,15.0,1.0,1.973479730297927,0.557069983529666,1.6797315073501802,28.0,1.0,0.41993287683754504,0.6420851182367814,0.08945040912016236,84.0,1.0,-0.031307643192056825,0,0.0,43.0,1.0,0.0,1,1.0,1.0,1.0,0.05,2.412104963943415,0.0,new_or_rank_fill,0.0,2022-05-31,0.1,116409,2022-05-31,162500.0
011210,033003,0,0,1,2022,00106623,현대위아,2022-05-31,2.380769264878812,2.380769264878812,7.0,2.246807671742936,2.5064429997265054,5.0,1.0,2.5064429997265054,0.15890605251802814,0.017104403845939354,78.0,1.0,0.0042761009614848385,0.762883585504624,0.3712852451690808,67.0,1.0,-0.12994983580917827,0,0.0,43.0,1.0,0.0,0,0.0,78.0,1.0,0.0,2.380769264878812,0.0,new_or_rank_fill,0.0,2022-05-31,0.1,033003,2022-05-31,66400.0
080220,032601,0,0,1,2022,00447487,제주반도체,2022-05-31,2.370797717415244,2.370797717415244,8.0,1.6181744470565644,1.980416393672769,14.0,1.0,1.980416393672769,0.2892631702709354,0.6170764719831138,46.0,1.0,0.15426911799577844,0.3145994144853787,-0.6746063021334192,137.0,1.0,0.2361122057466967,0,0.0,43.0,1.0,0.0,0,0.0,78.0,1.0,0.0,2.370797717415244,0.0,new_or_rank_fill,0.0,2022-05-31,0.1,032601,2022-05-31,5680.0
052400,105802,0,0,1,2022,00349732,코나아이,2022-05-31,2.3162949517399176,2.3162949517399176,9.0,3.460389748238854,2.8,1.0,1.0,2.8,0.3161054056773702,0.7406185674807294,43.0,1.0,0.18515464187018235,1.8464407506310123,2.3395991146578976,1.0,1.0,-0.8188596901302642,1,1.0,1.0,1.0,0.15,0,0.0,78.0,1.0,0.0,2.3162949517399176,0.0,new_or_rank_fill,0.0,2022-05-31,0.1,105802,2022-05-31,22200.0
036930,032902,0,0,2,2022,00252135,주성엔지니어링,2022-08-31,3.5071110376660792,3.5071110376660792,1.0,3.435453400377116,2.8,1.0,1.0,2.8,1.3605060889648832,2.8,1.0,1.0,0.7,0.6183255837831979,-0.020317250474511602,98.0,1.0,0.007111037666079061,0,0.0,103.0,1.0,0.0,0,0.0,81.0,1.0,0.0,3.5071110376660792,0.0,new_or_rank_fill,0.0,2022-08-31,0.1,032902,2022-08-31,15950.0
031980,032902,0,0,2,2022,00208444,피에스케이홀딩스,2022-08-31,3.3005546484820614,3.3005546484820614,2.0,2.435148725886828,2.6355736181992806,7.0,1.0,2.6355736181992806,0.3796632924740613,1.1485475189133578,34.0,1.0,0.28713687972833946,0.2017201085678146,-1.0795547158698322,176.0,1.0,0.37784415055444126,0,0.0,103.0,1.0,0.0,0,0.0,81.0,1.0,0.0,3.3005546484820614,0.0,new_or_rank_fill,0.0,2022-08-31,0.1,032902,2022-08-31,8560.0
267250,116409,0,0,2,2022,01205709,HD현대,2022-08-31,3.2204694641156997,3.2204694641156997,3.0,2.6255487005517204,2.743179083793403,4.0,1.0,2.743179083793403,1.044750473092491,2.7812544726039827,4.0,1.0,0.6953136181509957,1.106016430851331,1.1943521080819965,18.0,1.0,-0.41802323782869877,1,1.0,1.0,1.0,0.15,1,1.0,1.0,1.0,0.05,3.2204694641156997,0.0,new_or_rank_fill,0.0,2022-08-31,0.1,116409,2022-08-31,63200.0
010950,031902,1,0,2,2022,00138279,S-Oil,2022-08-31,2.7182794608525414,2.7182794608525414,10.0,1.7057134914153498,2.134994656787079,14.0,1.0,2.134994656787079,0.8385683571945776,2.438081979814896,13.0,1.0,0.609520494953724,0.8757124789831904,0.6463876882521754,48.0,1.0,-0.22623569088826137,1,1.0,1.0,1.0,0.15,1,1.0,1.0,1.0,0.05,3.2182794608525414,0.5,keep_current_top_n,1.0,2022-08-31,0.1,031902,2022-08-31,101500.0
161580,032902,0,0,2,2022,00938721,필옵틱스,2022-08-31,3.1509903547098608,3.1509903547098608,4.0,2.4195345666581347,2.6267492006718025,9.0,1.0,2.6267492006718025,1.0362869090970621,2.767167594401465,5.0,1.0,0.6917918986003663,0.9764351173325437,0.9072878416065947,33.0,1.0,-0.31755074456230814,1,1.0,1.0,1.0,0.15,0,0.0,81.0,1.0,0.0,3.1509903547098608,0.0,new_or_rank_fill,0.0,2022-08-31,0.1,032902,2022-08-31,8990.0
004000,032001,0,0,2,2022,00157681,롯데정밀화학,2022-08-31,2.6219127014366896,2.6219127014366896,13.0,1.0882818921939803,1.5487706395751664,22.0,1.0,1.5487706395751664,0.6295454758752881,1.9352719140191368,21.0,1.0,0.4838179785047842,0.18589181584118214,-1.1123545238763988,178.0,1.0,0.38932408335673957,1,1.0,1.0,1.0,0.15,1,1.0,1.0,1.0,0.05,3.1219127014366896,0.5,keep_current_top_n,1.0,2022-08-31,0.1,032001,2022-08-31,70500.0
090460,032602,0,0,2,2022,00447609,비에이치,2022-08-31,3.096740941715358,3.096740941715358,5.0,2.155801458321219,2.4776991602759115,10.0,1.0,2.4776991602759115,0.7573200119806376,2.254276590146959,17.0,1.0,0.5635691475367397,0.564981612863278,-0.15849323972201868,113.0,1.0,0.055472633902706535,0,0.0,103.0,1.0,0.0,0,0.0,81.0,1.0,0.0,3.096740941715358,0.0,new_or_rank_fill,0.0,2022-08-31,0.1,032602,2022-08-31,31600.0
050890,032604,1,0,2,2022,00364403,쏠리드,2022-08-31,2.982213129842975,2.982213129842975,6.0,2.4287702719257647,2.63196880412586,8.0,1.0,2.63196880412586,0.5206082142148241,1.6177290473800547,26.0,1.0,0.4044322618450137,0.6859397845115508,0.15482267465113927,84.0,1.0,-0.054187936127898746,0,0.0,103.0,1.0,0.0,0,0.0,81.0,1.0,0.0,2.982213129842975,0.0,new_or_rank_fill,0.0,2022-08-31,0.1,032604,2022-08-31,5450.0
096770,031902,0,0,2,2022,00631518,SK이노베이션,2022-08-31,2.9151983113221913,2.9151983113221913,7.0,2.149290648254162,2.474019544509714,11.0,1.0,2.474019544509714,0.8773820621766221,2.5026840711993077,12.0,1.0,0.6256710177998269,1.0597846031675064,1.0985492885352839,22.0,1.0,-0.38449225098734935,1,1.0,1.0,1.0,0.15,1,1.0,1.0,1.0,0.05,2.9151983113221913,0.0,new_or_rank_fill,0.0,2022-08-31,0.1,031902,2022-08-31,186950.0
011210,033003,0,0,2,2022,00106623,현대위아,2022-08-31,0.4662414190150528,0.4662414190150528,69.0,0.34630221615314966,0.6376298025466076,53.0,1.0,0.6376298025466076,-0.17500816013226084,-1.0978588412202448,168.0,1.0,-0.2744647103050612,0.677927132756402,0.13406763778998176,86.0,1.0,-0.046923673226493615,1,1.0,1.0,1.0,0.15,0,0.0,81.0,1.0,0.0,0.9662414190150528,0.5,keep_current_top_n,1.0,2022-08-31,0.1,033003,2022-08-31,76000.0
322000,032601,0,0,3,2022,01199550,HD현대에너지솔루션,2022-11-30,3.6563697018761143,3.6563697018761143,1.0,3.1838904402378296,2.8,1.0,1.0,2.8,1.2374813687334532,2.8,1.0,1.0,0.7,0.6346365471651624,0.12465799463967271,79.0,1.0,-0.04363029812388545,1,1.0,1.0,1.0,0.15,1,1.0,1.0,1.0,0.05,3.6563697018761143,0.0,new_or_rank_fill,0.0,2022-11-30,0.1,032601,2022-11-30,65900.0
066970,032802,0,0,3,2022,00398701,엘앤에프,2022-11-30,3.2012507023120897,3.2012507023120897,2.0,2.2945079260102954,2.5279912563526543,3.0,1.0,2.5279912563526543,2.3637291100291633,2.8,1.0,1.0,0.7,0.8369173315211673,0.6478301544016112,48.0,1.0,-0.2267405540405639,1,1.0,1.0,1.0,0.15,1,1.0,1.0,1.0,0.05,3.2012507023120897,0.0,new_or_rank_fill,0.0,2022-11-30,0.1,032802,2022-11-30,220100.0
033100,032801,0,0,3,2022,00185356,제룡전기,2022-11-30,3.180040638979038,3.180040638979038,3.0,2.22921566093021,2.491438710948289,4.0,1.0,2.491438710948289,0.2976435190651564,0.8737977769275013,40.0,1.0,0.21844944423187532,0.2880026192784194,-0.7718642394253536,139.0,1.0,0.27015248379887374,1,1.0,1.0,1.0,0.15,1,1.0,1.0,1.0,0.05,3.180040638979038,0.0,new_or_rank_fill,0.0,2022-11-30,0.1,032801,2022-11-30,11600.0
090460,032602,0,0,3,2022,00447609,비에이치,2022-11-30,2.5708038109185614,2.5708038109185614,6.0,1.6554468089482972,2.0553388496755134,9.0,1.0,2.0553388496755134,0.5117608732951779,1.5848270046604562,18.0,1.0,0.39620675116511406,0.6203986906606681,0.08783368549161644,84.0,1.0,-0.030741789922065752,1,1.0,1.0,1.0,0.15,0,0.0,96.0,1.0,0.0,3.0708038109185614,0.5,keep_current_top_n,1.0,2022-11-30,0.1,032602,2022-11-30,26100.0
